,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16
12701,14593,371,Ate Sorit,36,Maul,Weapons,Credit Card,8,10.0,2022-05-31 05:16:40,China,Cangzhou,Blacksmithery.com,1823,Y,
12702,14594,930,Panstous Mpllug,59,Orb (Arcane Focus),Gear,Paypal,8,20.0,2022-07-17 10:20:40,Indonesia,Jakarta,Walmart.com,1821,Y,
12703,14596,311,Prede Myonisi,41,Shortsword,Weapons,Apple pay,10,10.0,2022-01-13 07:14:52,Argentina,Buenos Aires,Walmart.com,1845,Y,
12704,14597,761,Ispure Wedothert,47,Hand Crossbow,Weapons,Gift card,2,75.0,2022-04-28 22:43:48,Nigeria,Lagos,yeoldestore.com,1840,N,Failed to Authenticate buyer
12705,14599,499,Esth Ffiow,5,Chain Shirt,Armor,Paypal,4,50.0,2022-06-26 09:35:38,United States,Chicago,LarpersTrove.com,1822,N,Failed to Authenticate buyer
12706,14600,72,Ofome Reng,62,Wand (Arcane Focus),Gear,Venmo,10,10.0,2022-05-01 02:43:46,India,Mumbai,Etsy.com,1826,N,Payment site timed out
12707,14601,245,Shegnilery Chinda,103,Rations (1 day),Gear,Cash app,8,5.0,2022-03-14 02:54:32,United States,Boston,Blacksmithery.com,1811,N,Failed to Authenticate buyer
12708,14602,249,Oungusera Amewantil,4,Hide,Armor,Credit Card,5,10.0,2022-02-09 06:25:11,Japan,Nagoya,Hardhat.com,1825,Y,
12709,14604,697,Thrab Ssmefo,91,Reliquary (Holy Symbol),Gear,Apple pay,10,5.0,2022-04-24 00:58:27,China,Chongqing,yeoldestore.com,1846,N,Payment site timed out
12710,14605,592,Thendsedim Theroton,98,Bullseye Lantern,Gear,Apple pay,2,10.0,2022-06-05 16:50:20,India,Delhi,Hardhat.com,1847,Y,None
12711,14606,445,Desiend Comedis,77,Fine Clothes,Gear,Cash app,3,150.0,2022-01-16 07:11:20,Japan,Tokyo,LarpersTrove.com,1812,N,Failed to Authenticate buyer
12712,14608,411,Borit Mophect,59,Orb (Arcane Focus),Gear,Cash app,5,20.0,2022-03-01 09:00:13,United States,New York,Walmart.com,1813,Y,
12713,14609,215,Intyofac Astired,46,Blowgun,Weapons,Apple pay,1,10.0,2022-08-14 02:23:16,China,Guangzhou,Etsy.com,1848,N,Insuffecient Funds
12714,14610,638,Vetin Obbmed,61,Staff (Arcane Focus),Gear,Credit Card,6,5.0,2022-01-24 03:34:26,Turkey,Istanbul,LarpersTrove.com,1826,Y,
12715,14611,726,Dareluca Apa,9,Ring Mail,Armor,Paypal,1,30.0,2022-02-24 16:50:10,India,Delhi,yeoldestore.com,1823,N,Failed to Authenticate buyer
12716,14612,72,Ofome Reng,90,Emblem (Holy Symbol),Gear,Cash app,7,5.0,2022-01-19 06:10:43,India,Mumbai,yeoldestore.com,1814,N,Failed to Authenticate buyer
12717,14613,571,Ster Ragrls,43,War Pick,Weapons,Credit Card,4,5.0,2022-06-02 21:55:38,United States,Salt Lake City,Etsy.com,1827,Y,
12718,14614,157,Ityofodo Therithas,105,Rope (50 ft),Gear,Cash app,1,10.0,2022-01-02 03:58:22,China,Xinyang,LarpersTrove.com,1815,N,Failed to Authenticate buyer
12719,14615,117,Meren Hopa,2,Leather,Armor,Paypal,9,10.0,2022-02-04 11:24:56,Japan,Tokyo,yeoldestore.com,1824,Y,
12720,14616,586,Qusofonte Tticrsheno,27,Sling,Weapons,Google pay,2,1.0,2022-02-27 07:02:59,China,Guangzhou,Hardhat.com,1812,N,Insuffecient Funds
12721,14617,165,Fanderas Onoulergii,69,Caltrops (20),Gear,Cash app,10,10.0,2022-03-20 05:27:48,United States,Boston,Etsy.com,1816,N,Payment site timed out
12722,14618,296,Keng Beghet,58,Crystal (Arcane Focus),Gear,Gift card,4,10.0,2022-05-03 22:17:11,United Kingdom,London,Amazon.com,1841,Y,
12723,14620,312,Pheet Ithuthede,4,Hide,Armor,Cash app,6,10.0,2022-04-07 09:26:53,Japan,Tokyo,Blacksmithery.com,1818,Y,
12724,14621,216,Atheri Tagut,21,Quarterstaff,Weapons,Paypal,5,2.0,2022-04-20 06:16:50,China,Shaoyang,LarpersTrove.com,1825,Y,
12725,14623,576,Towante Wommu,76,Costume Clothes,Gear,Apple pay,3,15.0,2022-05-26 18:07:04,Turkey,Istanbul,Blacksmithery.com,1849,Y,
12726,14625,78,Del Sutha,29,Flail,Weapons,Google pay,6,10.0,2022-02-24 12:47:46,India,Ahmedabad,yeoldestore.com,1813,Y,
12727,14626,917,Surentutou Wnso,77,Fine Clothes,Gear,Gift card,9,150.0,2022-07-20 21:24:04,Thailand,Bangkok,Blacksmithery.com,1842,N,Insuffecient Funds
12728,14627,27,Finc Miti,36,Maul,Weapons,Paypal,6,10.0,2022-01-26 07:47:56,China,Shenzhen,Walmart.com,1827,N,Insuffecient Funds
12729,14629,791,Thatan Stethandun,48,Heavy Crossbow,Weapons,Apple pay,3,50.0,2022-07-21 19:12:09,China,Weifang,Hardhat.com,1850,Y,
12730,14631,76,Timaris Eeingiof,1,Padded,Armor,Souls of my Enemys,6,5.0,2022-08-09 02:45:43,Brazil,Rio de Janeiro,yeoldestore.com,1818,Y,None
12731,14632,618,Stressesti Ifro,72,Chalk (10 piece),Gear,Venmo,3,1.0,2022-01-24 03:50:24,Thailand,Bangkok,Etsy.com,1828,N,Payment site timed out
12732,14633,71,Wackn Dlld,75,Common Clothes,Gear,Gift card,3,5.0,2022-04-21 04:18:01,United States,New York,Hardhat.com,1843,Y,
12733,14634,530,Ipparen Lanofofer,93,Hourglass,Gear,Souls of my Enemys,6,25.0,2022-03-25 10:27:36,China,Shanghai,LarpersTrove.com,1819,N,What is this; Why is it screaming
12734,14635,334,Leitou Shoslan,31,Greataxe,Weapons,Paypal,7,50.0,2022-06-18 12:05:39,Mexico,Mexico Ccty,Amazon.com,1828,Y,
12735,14636,220,Stic Oclysth,99,Hooded Lantern,Gear,Venmo,3,5.0,2022-05-23 18:28:41,China,Bijie,Etsy.com,1829,N,Insuffecient Funds
12736,14638,79,Pay Timowa,74,Climber's Kit,Gear,Google pay,4,25.0,2022-01-27 13:40:20,South Korea,Seoul,Amazon.com,1814,Y,
12737,14640,87,Nvaneret Weroug,27,Sling,Weapons,Souls of my Enemys,7,1.0,2022-07-28 00:10:10,United States,Minneapolis,Etsy.com,1820,Y,
12738,14641,532,Its Mora,5,Chain Shirt,Armor,Credit Card,6,50.0,2022-04-13 01:02:36,United States,New York,Walmart.com,1828,N,Incorrect CCV
12739,14642,17,Verthe Lind,29,Flail,Weapons,Cash app,6,10.0,2022-02-09 07:11:01,United States,New York,Walmart.com,1822,N,Payment site timed out
12740,14643,787,Avelac Thu,94,Hunting Trap,Gear,Google pay,2,5.0,2022-01-19 03:54:04,China,Huizhou,Walmart.com,1815,N,Payment site timed out
12741,14644,403,Cerfr Ishino,46,Blowgun,Weapons,Venmo,2,10.0,2022-03-05 14:27:46,Congo (Kinshasa),Kinshasa,LarpersTrove.com,1830,Y,
12742,14645,716,Thithexc Seteceal,93,Hourglass,Gear,Gift card,4,25.0,2022-05-28 02:48:29,China,Shenzhen,Etsy.com,1844,N,Insuffecient Funds
12743,14646,307,Bogisi Vesil,10,Chain Mail,Armor,Souls of my Enemys,5,75.0,2022-03-05 17:19:06,China,Jiangguanchi,Hardhat.com,1821,Y,
12744,14647,382,Tyges Wheleni,98,Bullseye Lantern,Gear,Souls of my Enemys,10,10.0,2022-05-03 12:33:48,China,Taizhou,yeoldestore.com,1822,N,What is this; Why is it screaming
12745,14648,178,Duciom Fevith,84,Yew Wand (Druidic Focus),Gear,Apple pay,6,10.0,2022-01-14 16:39:29,United States,Los Angeles,yeoldestore.com,1851,N,Payment site timed out
12746,14649,992,Creres Thea,105,Rope (50 ft),Gear,Gift card,6,10.0,2022-08-13 11:53:02,Philippines,Manila,Walmart.com,1845,Y,
12747,14651,256,Tinther Fornacusth,33,Halberd,Weapons,Apple pay,7,20.0,2022-06-08 02:02:02,United States,Los Angeles,Blacksmithery.com,1852,N,Payment site timed out
12748,14652,461,Asmedorm Avi,10,Chain Mail,Armor,Cash app,6,75.0,2022-06-07 01:12:45,United States,Los Angeles,Blacksmithery.com,1823,N,Payment site timed out
12749,14654,312,Pheet Ithuthede,87,Sledgehammer,Gear,Venmo,2,2.0,2022-05-05 01:11:51,Japan,Tokyo,Etsy.com,1831,N,Payment site timed out
12750,14655,237,Thewhinsar Bofer,17,Handaxe,Weapons,Cash app,3,5.0,2022-08-02 06:42:06,United States,Los Angeles,Amazon.com,1825,Y,
12751,14656,636,Onmov Frec,35,Longsword,Weapons,Souls of my Enemys,10,15.0,2022-07-26 19:35:19,Vietnam,Cần Thơ,LarpersTrove.com,1823,Y,
12752,14657,471,Edisp Miltsssel,100,Oil (Flask),Gear,Venmo,5,1.0,2022-06-12 01:48:29,Japan,Tokyo,Amazon.com,1832,N,Insuffecient Funds
12753,14658,867,Aldu Zesederon,26,Shortbow,Weapons,Venmo,5,25.0,2022-03-01 01:56:14,China,Beijing,Etsy.com,1833,Y,
12754,14659,286,Femered Con,46,Blowgun,Weapons,Cash app,8,10.0,2022-01-10 21:04:27,Japan,Tokyo,Etsy.com,1826,N,Insuffecient Funds
12755,14660,292,Dslen Wotofun,23,Spear,Weapons,Venmo,5,10.0,2022-02-02 05:41:40,Egypt,Cairo,Walmart.com,1834,N,Failed to Authenticate buyer
12756,14661,81,Dmathem Condiofor,39,Rapier,Weapons,Venmo,3,25.0,2022-04-21 21:18:40,Mexico,Mexico City,yeoldestore.com,1835,Y,
12757,14662,604,Tandae Get,63,Backpack,Gear,Cash app,5,20.0,2022-04-21 15:48:46,United States,Palm Bay,Blacksmithery.com,1827,N,Insuffecient Funds
12758,14663,48,Froj Wese,55,Crossbow Bolts (20),Gear,Google pay,7,10.0,2022-03-22 13:24:58,China,Zhumadian,LarpersTrove.com,1816,N,Failed to Authenticate buyer
12759,14665,375,Hanli Owisme,71,Chain (10 ft),Gear,Souls of my Enemys,6,5.0,2022-02-15 10:12:35,China,Changsha,Etsy.com,1824,N,What is this; Why is it screaming
12760,14666,314,Inato Athelomi,97,Lamp,Gear,Cash app,4,5.0,2022-08-06 18:26:46,China,Yiyang,Blacksmithery.com,1829,N,Failed to Authenticate buyer
12761,14668,320,Suinds Bougeca,5,Chain Shirt,Armor,Cash app,5,50.0,2022-02-18 19:42:51,United States,Los Angeles,Walmart.com,1830,N,Failed to Authenticate buyer
12762,14669,454,Shonacahi Tingu,73,Chest,Gear,Cash app,8,5.0,2022-04-25 16:31:23,United States,Bronx,Amazon.com,1831,N,Payment site timed out
12763,14670,567,Acomeh Heio,107,Torch,Gear,Paypal,4,1.0,2022-04-29 20:19:12,United States,Los Angeles,Amazon.com,1831,N,Insuffecient Funds
12764,14671,454,Shonacahi Tingu,72,Chalk (10 piece),Gear,Google pay,5,1.0,2022-07-07 10:35:42,United States,Bronx,Amazon.com,1817,Y,
12765,14672,990,Ethect Wasim,67,Glass Bottle,Gear,Paypal,3,2.0,2022-06-06 14:10:54,United States,Washington,Amazon.com,1832,N,Failed to Authenticate buyer
12766,14673,374,Ture Lanand,72,Chalk (10 piece),Gear,Gift card,5,1.0,2022-05-19 11:55:58,India,Mumbai,LarpersTrove.com,1846,N,Payment site timed out
12767,14674,505,Ichass Omastor,4,Hide,Armor,Credit Card,4,10.0,2022-07-03 20:35:34,Mexico,Hermosillo,Blacksmithery.com,1829,Y,
12768,14675,418,Deesi Yopo,33,Halberd,Weapons,Venmo,5,20.0,2022-04-30 12:58:22,Brazil,São Paulo,Amazon.com,1837,N,Failed to Authenticate buyer
12769,14676,155,Plinong Ano,108,Vial,Gear,Credit Card,5,1.0,2022-05-11 07:11:46,India,Delhi,Amazon.com,1830,N,Card Type Not Supported
12770,14677,9,Manor Femio,50,Net,Weapons,Venmo,9,1.0,2022-03-04 17:11:31,China,Zunyi,Walmart.com,1838,Y,
12771,14678,297,Htedeth Tinth,78,Traveler's Clothes,Gear,Paypal,2,20.0,2022-03-19 04:46:05,Sudan,Khartoum,Hardhat.com,1833,Y,
12772,14679,61,Wnenecreab Ndresu,25,Dart,Weapons,Souls of my Enemys,3,0.5,2022-07-27 08:46:38,United States,New York,Walmart.com,1825,N,Insuffecient Souls
12773,14680,527,Cecoss Gedi,55,Crossbow Bolts (20),Gear,Paypal,7,10.0,2022-03-02 10:30:52,Indonesia,Depok,Etsy.com,1834,N,Insuffecient Funds
12774,14681,834,Ofof Atyitr,7,Breastplate,Armor,Souls of my Enemys,10,400.0,2022-06-06 10:53:10,France,Paris,LarpersTrove.com,1826,N,Insuffecient Souls
12775,14682,792,Olyouc Hean,20,Mace,Weapons,Souls of my Enemys,6,5.0,2022-02-07 11:58:36,Japan,Tokyo,Blacksmithery.com,1827,N,What is this; Why is it screaming
12776,14683,525,Watho Oghertoise,6,Scale Mail,Armor,Paypal,6,50.0,2022-05-01 15:09:31,United States,New York,Blacksmithery.com,1835,Y,
12777,14684,688,Peca Rectechi,5,Chain Shirt,Armor,Apple pay,9,50.0,2022-06-26 01:08:25,United States,San Diego,yeoldestore.com,1853,N,Insuffecient Funds
12778,14685,447,Esuched Quglasteec,68,Bucket,Gear,Venmo,1,1.5,2022-05-18 04:33:42,Japan,Tokyo,Hardhat.com,1839,N,Payment site timed out
12779,14687,770,Adidi Thedere,104,Robes,Gear,Paypal,6,10.0,2022-05-25 14:12:35,United States,San Diego,yeoldestore.com,1836,N,Insuffecient Funds
12780,14688,568,Tichieryo Mis,42,Trident,Weapons,Gift card,4,5.0,2022-03-23 08:52:59,United States,New York,Etsy.com,1847,N,Payment site timed out
12781,14689,538,Stin Hecateri,14,Club,Weapons,Venmo,4,1.0,2022-05-27 05:14:04,India,Mumbai,Etsy.com,1840,Y,
12782,14690,726,Dareluca Apa,25,Dart,Weapons,Venmo,9,0.5,2022-07-04 05:55:09,India,Delhi,LarpersTrove.com,1841,N,Payment site timed out
12783,14691,559,Itedensth Nensony,55,Crossbow Bolts (20),Gear,Google pay,7,10.0,2022-02-16 00:11:54,China,Xinyang,yeoldestore.com,1818,Y,
12784,14692,163,Fiese Neti,106,Spellbook,Gear,Credit Card,9,50.0,2022-05-03 15:59:30,China,Tangshan,yeoldestore.com,1831,N,Incorrect CCV
12785,14693,767,Mowinev Fennoritst,3,Studded Leather,Armor,Venmo,9,45.0,2022-07-02 17:10:27,United States,Chicago,Etsy.com,1842,Y,
12786,14694,448,Nfecen Tietural,78,Traveler's Clothes,Gear,Paypal,5,20.0,2022-05-15 21:42:41,United States,Philadelphia,Walmart.com,1837,Y,
12787,14695,770,Adidi Thedere,22,Sickle,Weapons,Google pay,1,1.0,2022-04-23 05:43:22,United States,San Diego,Amazon.com,1819,N,Failed to Authenticate buyer
12788,14696,112,Sualis Ualama,42,Trident,Weapons,Credit Card,5,5.0,2022-01-24 07:32:04,China,Dongguan,Walmart.com,1832,Y,
12789,14697,95,Hedudi Blall,21,Quarterstaff,Weapons,Gift card,10,2.0,2022-03-02 03:25:53,Brazil,São Paulo,Amazon.com,1848,N,Insuffecient Funds
12790,14701,383,Feseq Fofollrive,43,War Pick,Weapons,Cash app,1,5.0,2022-04-04 21:06:49,United States,Minneapolis,Etsy.com,1832,N,Insuffecient Funds
12791,14702,837,FerehAid,19,Light Hammer,Weapons,Venmo,10,2.0,2022-05-19 20:57:17,China,Shanwei,Etsy.com,1843,N,Failed to Authenticate buyer
12792,14703,948,Alsti Hermono,85,Grappling Hook,Gear,Venmo,4,2.0,2022-01-01 18:25:05,United States,New York,Blacksmithery.com,1844,N,Insuffecient Funds
12793,14704,150,Jorexh Edint,32,Greatsword,Weapons,Apple pay,3,50.0,2022-03-04 10:40:45,United States,Los Angeles,Hardhat.com,1855,N,Insuffecient Funds
12794,14705,518,Travast Tenn,68,Bucket,Gear,Apple pay,5,1.5,2022-07-18 19:03:20,Indonesia,Jakarta,Amazon.com,1856,Y,
12795,14706,304,Fforr Tienor,19,Light Hammer,Weapons,Google pay,8,2.0,2022-04-04 08:06:07,Nigeria,Lagos,Hardhat.com,1820,Y,
12796,14707,945,Sancatherd Titmepsh,77,Fine Clothes,Gear,Cash app,10,150.0,2022-04-13 08:18:06,India,Bangalore,Blacksmithery.com,1833,Y,
12797,14708,45,Wegesctofo Thead,12,Plate,Armor,Venmo,5,1500.0,2022-04-15 03:43:23,Mexico,Mexico City,LarpersTrove.com,1845,Y,
12798,14709,372,Wimbes Tomauxtu,11,Splint,Armor,Souls of my Enemys,9,200.0,2022-02-24 08:11:31,India,Mumbai,Amazon.com,1829,Y,
12799,14710,644,Perc Dantha,12,Plate,Armor,Apple pay,3,1500.0,2022-07-17 15:39:10,United States,Boston,Walmart.com,1857,N,Insuffecient Funds
12800,14711,998,Wiseseiet Iffer,55,Crossbow Bolts (20),Gear,Souls of my Enemys,4,10.0,2022-08-13 7:13:22,United States,Philadelphia,Blacksmithery.com,1830,N,Insuffecient Souls
12801,14712,175,Uspy Flinti,38,Pike,Weapons,Souls of my Enemys,2,5.0,2022-01-03 10:15:19,United States,Boston,Walmart.com,1831,Y,
12802,14713,452,Ato Tin,76,Costume Clothes,Gear,Paypal,10,15.0,2022-08-07 01:15:14,India,Mumbai,Walmart.com,1838,N,Payment site timed out
12803,14714,582,And Cia,13,Shield,Armor,Credit Card,8,10.0,2022-06-15 04:05:13,China,Heze,Walmart.com,1835,Y,
12804,14715,129,Tal The6e,88,Healer's Kit,Gear,Apple pay,2,5.0,2022-06-26 12:25:56,India,Delhi,Hardhat.com,1858,N,Payment site timed out
12805,14717,933,Dinitis Taneanc,13,Shield,Armor,Google pay,9,10.0,2022-05-30 00:55:45,China,Anshan,LarpersTrove.com,1821,N,Failed to Authenticate buyer
12806,14719,725,Tont Ereroleea,103,Rations (1 day),Gear,Paypal,6,5.0,2022-07-11 21:14:35,Egypt,Cairo,Blacksmithery.com,1839,N,Insuffecient Funds
12807,14720,610,Ilemev Verkiofin,7,Breastplate,Armor,Credit Card,1,400.0,2022-01-07 15:08:54,United States,New York,Hardhat.com,1836,N,Failed to Authenticate buyer
12808,14721,82,Hesoli Slathicc,50,Net,Weapons,Cash app,6,1.0,2022-05-13 07:13:34,China,Hengyang,Walmart.com,1834,Y,
12809,14722,15,Cholint Sthd,50,Net,Weapons,Gift card,7,1.0,2022-03-05 10:21:32,India,Delhi,Etsy.com,1849,Y,
12810,14723,296,Keng Beghet,12,Plate,Armor,Apple pay,3,1500.0,2022-03-28 06:26:06,United Kingdom,London,Blacksmithery.com,1860,Y,
12811,14724,41,Hepee Rrbepoe,17,Handaxe,Weapons,Apple pay,10,5.0,2022-03-17 14:44:58,China,Baoding,Amazon.com,1861,Y,
12812,14725,24,Ingheso Biotepesul,77,Fine Clothes,Gear,Credit Card,8,150.0,2022-04-11 08:14:24,China,Beijing,yeoldestore.com,1837,Y,
12813,14726,221,Orirti Thedimofo,16,Greatclub,Weapons,Apple pay,1,2.0,2022-01-13 15:15:50,Philippines,Manila,Walmart.com,1862,Y,
12814,14727,50,Tecou Thabo,83,Wooden Staff (Druidic Focus),Gear,Venmo,1,5.0,2022-05-18 03:38:08,Japan,Tokyo,Blacksmithery.com,1847,N,Payment site timed out
12815,14728,730,Whare Cormowh,82,Totem (Druidic Focus),Gear,Credit Card,9,1.0,2022-04-09 18:53:12,China,Shanghai,Hardhat.com,1838,Y,
12816,14729,515,Dunga Ith,28,Battleaxe,Weapons,Credit Card,5,10.0,2022-03-28 02:14:56,Mexico,Mexico City,Amazon.com,1839,N,Incorrect CCV
12817,14730,256,Tinther Fornacusth,27,Sling,Weapons,Souls of my Enemys,4,1.0,2022-02-19 16:54:55,United States,Los Angeles,Hardhat.com,1832,Y,
12818,14731,509,Ingempp Teeetherta,54,Blowgun Needles (50),Gear,Gift card,2,10.0,2022-04-24 16:49:02,China,Cangzhou,Walmart.com,1850,Y,
12819,14732,313,Fudsth Aticofl,88,Healer's Kit,Gear,Gift card,2,5.0,2022-06-04 04:35:59,Japan,Yokohama,yeoldestore.com,1851,Y,
12820,14733,276,Isoua Foner,17,Handaxe,Weapons,Cash app,9,5.0,2022-01-04 8:21:49,China,Tianjin,Hardhat.com,1835,N,Failed to Authenticate buyer
12821,14734,422,Geym Tunkine,1,Padded,Armor,Google pay,6,5.0,2022-04-16 03:37:34,China,Shangqiu,yeoldestore.com,1822,N,Insuffecient Funds
12822,14735,247,Iro Grio,9,Ring Mail,Armor,Cash app,9,30.0,2022-08-16 03:05:01,United States,New York,Amazon.com,1836,Y,
12823,14736,307,Bogisi Vesil,42,Trident,Weapons,Souls of my Enemys,2,5.0,2022-02-23 05:54:51,China,Jiangguanchi,LarpersTrove.com,1833,Y,
12824,14737,245,Shegnilery Chinda,85,Grappling Hook,Gear,Souls of my Enemys,6,2.0,2022-08-14 03:30:09,United States,Boston,Walmart.com,1834,N,Soul type not excepted
12825,14738,938,Crounot Ercthaw,36,Maul,Weapons,Souls of my Enemys,4,10.0,2022-06-16 00:58:57,China,Chengdu,yeoldestore.com,1835,Y,
12826,14740,215,Intyofac Astired,50,Net,Weapons,Google pay,1,1.0,2022-05-05 13:32:34,China,Guangzhou,Walmart.com,1823,N,Insuffecient Funds
12827,14741,315,Thersi Ong,66,Book,Gear,Venmo,9,25.0,2022-05-22 10:46:53,India,Delhi,LarpersTrove.com,1848,N,Payment site timed out
12828,14742,397,Prcik Lercter,2,Leather,Armor,Credit Card,6,10.0,2022-08-06 19:46:07,United States,New York,Amazon.com,1841,Y,
12829,14744,168,Omeacound Kereyopug,103,Rations (1 day),Gear,Gift card,10,5.0,2022-02-15 20:46:40,China,Chengdu,Amazon.com,1852,Y,
12830,14745,809,Huthen Htseedio,14,Club,Weapons,Venmo,9,1.0,2022-07-23 10:35:08,United States,Boston,Amazon.com,1849,N,Failed to Authenticate buyer
12831,14746,175,Uspy Flinti,20,Mace,Weapons,Gift card,3,5.0,2022-01-22 01:38:39,United States,Boston,Amazon.com,1853,N,Failed to Authenticate buyer
12832,14747,748,Ctheg Ofeato,70,Candle,Gear,Gift card,5,1.0,2022-05-11 13:48:32,United States,New York,Amazon.com,1854,Y,
12833,14748,357,Cighalshe Ssts,81,Sprig of Mistletoe (Druidic Focus),Gear,Souls of my Enemys,2,1.0,2022-08-03 08:28:14,United States,San Francisco,Walmart.com,1836,N,Insuffecient Souls
12834,14749,858,Theic Haudedith,39,Rapier,Weapons,Paypal,5,25.0,2022-05-13 18:40:25,United States,Los Angeles,Walmart.com,1840,Y,
12835,14750,195,Attise Geshora,46,Blowgun,Weapons,Souls of my Enemys,4,10.0,2022-03-25 06:04:38,Indonesia,Jakarta,Amazon.com,1837,Y,
12836,14751,898,Mpriooisol Ndimay,53,Arrows (20),Gear,Venmo,9,10.0,2022-01-23 02:45:00,United States,New York,Blacksmithery.com,1850,Y,
12837,14752,798,Inthero Lls,23,Spear,Weapons,Apple pay,3,10.0,2022-05-20 08:53:20,Philippines,Manila,Blacksmithery.com,1864,N,Failed to Authenticate buyer
12838,14754,445,Desiend Comedis,54,Blowgun Needles (50),Gear,Credit Card,3,10.0,2022-07-08 19:59:00,Japan,Tokyo,Hardhat.com,1842,Y,
12839,14755,107,Thatwati Clidan,31,Greataxe,Weapons,Paypal,1,50.0,2022-06-15 12:59:59,Bangladesh,Dhaka,Walmart.com,1841,N,Insuffecient Funds
12840,14756,536,Ceconspof Bll,6,Scale Mail,Armor,Apple pay,6,50.0,2022-01-16 06:38:36,South Korea,Seoul,Hardhat.com,1865,Y,
12841,14757,660,Teshessede Pla,31,Greataxe,Weapons,Google pay,2,50.0,2022-01-05 10:17:29,Bangladesh,Dhaka,Etsy.com,1824,Y,
12842,14758,730,Whare Cormowh,109,Waterskin,Gear,Google pay,3,2.0,2022-05-14 09:28:02,China,Shanghai,LarpersTrove.com,1825,Y,
12843,14759,929,Dques Onsenow,87,Sledgehammer,Gear,Souls of my Enemys,1,2.0,2022-06-25 12:56:15,Mexico,Guadalajara,Hardhat.com,1838,N,What is this; Why is it screaming
12844,14760,897,Ichervem Thwectsed,68,Bucket,Gear,Venmo,7,1.5,2022-06-13 08:19:59,Japan,Tokyo,LarpersTrove.com,1851,N,Payment site timed out
12845,14761,122,Wres Conser,43,War Pick,Weapons,Souls of my Enemys,5,5.0,2022-07-07 08:55:15,Indonesia,Lubuklinggau,Amazon.com,1839,Y,None
12846,14762,784,Ctomitoor Ist,94,Hunting Trap,Gear,Gift card,9,5.0,2022-07-16 08:55:07,India,Delhi,Hardhat.com,1856,N,Insuffecient Funds
12847,14763,796,Tthol Condi,20,Mace,Weapons,Google pay,2,5.0,2022-04-08 20:07:43,Indonesia,Jakarta,Amazon.com,1826,Y,
12848,14764,822,Tats Theal,45,Whip,Weapons,Souls of my Enemys,5,2.0,2022-03-21 11:38:06,China,Zhoukou,Walmart.com,1840,N,Insuffecient Souls
12849,14765,932,Aurs Begheste,107,Torch,Gear,Credit Card,5,1.0,2022-03-15 03:04:35,Japan,Tokyo,Walmart.com,1843,N,Card reported stolen
12850,14766,384,Thedre Preit,38,Pike,Weapons,Cash app,6,5.0,2022-01-17 14:19:22,United States,Chicago,Blacksmithery.com,1837,Y,
12851,14768,953,Sioutol Shtya,58,Crystal (Arcane Focus),Gear,Gift card,10,10.0,2022-05-19 19:27:00,China,Hengyang,Etsy.com,1857,N,Failed to Authenticate buyer
12852,14769,257,Meraso Isyssppp,3,Studded Leather,Armor,Souls of my Enemys,5,45.0,2022-04-09 08:26:46,China,Xingtai,Etsy.com,1841,N,Insuffecient Souls
12853,14770,810,Atrch Ofo,103,Rations (1 day),Gear,Cash app,9,5.0,2022-01-22 19:03:30,Indonesia,Jakarta,Hardhat.com,1838,N,Failed to Authenticate buyer
12854,14771,199,Oron Horochesi,16,Greatclub,Weapons,Gift card,9,2.0,2022-06-10 11:19:57,Chdna,Shanghai,Etsy.com,1858,N,Insuffecient Funds
12855,14773,398,Uther Erowio,74,Climber's Kit,Gear,Apple pay,2,25.0,2022-05-03 19:08:06,China,Guangzhou,Etsy.com,1867,N,Failed to Authenticate buyer
12856,14774,596,Oiti Brore,67,Glass Bottle,Gear,Google pay,9,2.0,2022-06-12 13:53:07,United States,Detroit,Blacksmithery.com,1827,Y,
12857,14776,795,Wseti Olors,49,Longbow,Weapons,Credit Card,8,50.0,2022-05-22 05:49:49,Japan,Tokyo,Etsy.com,1844,Y,
12858,14777,631,Ontes Thaksenon,88,Healer's Kit,Gear,Venmo,8,5.0,2022-05-17 14:07:57,United States,Boston,Etsy.com,1852,Y,
12859,14778,977,Jeryovo Tiav,15,Dagger,Weapons,Google pay,10,2.0,2022-01-31 05:38:29,United States,New York,Hardhat.com,1828,Y,
